Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Cred_length,result
8323,22,57000,MORTGAGE,6,EDUCATION,7000,7.14,0,0.12,3,N
8324,25,57000,OWN,5,PERSONAL,12000,13.23,0,0.21,3,N
8325,22,50000,RENT,1,PERSONAL,7500,8.32,0,0.15,4,N
8326,26,51000,MORTGAGE,5,MEDICAL,7000,15.21,1,0.14,4,N
8327,22,57000,MORTGAGE,5,PERSONAL,7500,11.86,0,0.13,3,N
8328,22,44400,RENT,4,DEBTCONSOLIDATION,7500,8.49,1,0.17,4,N
8329,22,57000,MORTGAGE,5,PERSONAL,7500,10.25,0,0.13,2,N
8330,22,50663,RENT,0,DEBTCONSOLIDATION,7500,13.22,0,0.15,3,N
8331,26,51000,MORTGAGE,10,MEDICAL,13000,15.33,1,0.25,3,Y
8332,22,51000,RENT,6,PERSONAL,7500,5.99,0,0.15,2,N
8333,22,57000,MORTGAGE,6,EDUCATION,11400,12.53,0,0.2,3,N
8334,22,51000,RENT,6,EDUCATION,7500,,0,0.15,4,N
8335,23,52000,RENT,7,VENTURE,7500,10.38,0,0.14,2,N
8336,25,53000,RENT,0,EDUCATION,7500,10.39,0,0.14,4,N
8337,24,55000,RENT,0,EDUCATION,7500,6.03,0,0.14,3,N
8338,24,51000,MORTGAGE,8,DEBTCONSOLIDATION,12000,,1,0.24,3,N
8339,22,55000,RENT,6,DEBTCONSOLIDATION,7500,6.03,0,0.14,2,N
8340,26,57000,MORTGAGE,10,VENTURE,2500,11.58,0,0.04,3,N
8341,24,57000,OWN,8,EDUCATION,9000,8,0,0.16,4,N
8342,21,55000,RENT,1,EDUCATION,7500,7.88,0,0.14,2,N
8343,24,57000,MORTGAGE,3,VENTURE,5500,8,0,0.1,3,N
8344,23,57000,OWN,7,EDUCATION,4200,10.51,0,0.07,3,N
8345,24,55000,RENT,1,HOMEIMPROVEMENT,7500,12.53,0,0.14,2,N
8346,25,57000,OWN,4,MEDICAL,900,8.63,0,0.02,4,N
8347,22,57000,MORTGAGE,6,EDUCATION,25000,9.01,0,0.44,2,N
8348,25,57000,MORTGAGE,5,VENTURE,7250,10.59,0,0.13,4,N
8349,26,57006,MORTGAGE,10,DEBTCONSOLIDATION,6000,6.17,0,0.11,2,N
8350,23,57000,RENT,8,EDUCATION,7500,11.97,0,0.13,4,N
8351,23,57600,RENT,5,MEDICAL,7500,13.85,0,0.13,3,N
8352,26,57068,OWN,2,VENTURE,1600,15.23,0,0.03,4,Y
8353,22,52000,RENT,1,HOMEIMPROVEMENT,7500,,1,0.14,4,Y
8354,25,57120,MORTGAGE,,MEDICAL,25000,10.99,0,0.44,4,N
8355,23,57188,MORTGAGE,7,VENTURE,17450,6.62,0,0.31,3,N
8356,21,57192,MORTGAGE,0,MEDICAL,8000,7.49,0,0.14,3,N
8357,23,59000,RENT,7,EDUCATION,7500,6.54,0,0.13,2,N
8358,25,53000,RENT,3,MEDICAL,7500,12.92,1,0.14,4,N
8359,21,57200,MORTGAGE,5,DEBTCONSOLIDATION,8000,6.03,0,0.14,2,N
8360,22,57200,MORTGAGE,7,DEBTCONSOLIDATION,7500,7.51,0,0.13,3,N
8361,25,57200,MORTGAGE,1,EDUCATION,2400,7.49,0,0.04,2,N
8362,22,57200,MORTGAGE,4,EDUCATION,7000,7.51,0,0.12,2,N
8363,25,60000,RENT,6,MEDICAL,7500,14.27,0,0.13,2,Y
8364,22,57204,MORTGAGE,6,EDUCATION,9000,15.58,0,0.16,3,Y
8365,22,60000,RENT,6,MEDICAL,7500,9.99,0,0.13,3,N
8366,23,60000,RENT,4,PERSONAL,7500,7.66,0,0.13,2,N
8367,25,57400,MORTGAGE,9,DEBTCONSOLIDATION,8475,6.99,0,0.15,2,N
8368,22,57400,MORTGAGE,0,EDUCATION,10500,7.75,0,0.18,3,N
8369,24,57431,MORTGAGE,8,PERSONAL,4000,6.76,0,0.07,3,N
8370,22,60000,RENT,3,PERSONAL,7500,6.17,0,0.13,3,N
8371,22,60000,RENT,1,VENTURE,7500,,0,0.13,4,N
8372,23,57468,MORTGAGE,8,EDUCATION,14075,9.91,0,0.24,2,N
8373,23,60000,RENT,8,VENTURE,7500,9.07,0,0.13,2,N
8374,21,57500,MORTGAGE,6,VENTURE,4000,7.9,0,0.07,3,N
8375,22,60000,RENT,6,EDUCATION,7500,11.34,0,0.13,4,Y
8376,21,61000,RENT,3,EDUCATION,7500,10.39,0,0.12,2,N
8377,26,64000,RENT,8,DEBTCONSOLIDATION,7500,9.83,0,0.12,3,N
8378,25,57500,MORTGAGE,5,MEDICAL,12275,,0,0.21,3,Y
8379,26,57500,MORTGAGE,2,DEBTCONSOLIDATION,7750,6.76,0,0.13,3,N
8380,25,51500,OTHER,1,MEDICAL,13000,16.07,1,0.25,2,N
8381,26,66000,RENT,2,EDUCATION,7500,6.62,0,0.11,2,N
8382,25,67000,RENT,7,MEDICAL,7500,12.18,0,0.11,4,N
8383,23,57504,MORTGAGE,1,DEBTCONSOLIDATION,9000,6.54,0,0.16,3,N
8384,23,57504,MORTGAGE,7,PERSONAL,10000,8.59,0,0.17,2,N
8385,26,57550,MORTGAGE,,DEBTCONSOLIDATION,3500,5.42,0,0.06,4,N
8386,22,57564,MORTGAGE,6,MEDICAL,21000,11.48,0,0.36,3,N
8387,22,67500,RENT,1,VENTURE,7500,9.76,0,0.11,2,N
8388,24,68000,RENT,0,PERSONAL,7500,11.99,0,0.11,2,N
8389,23,68000,RENT,1,EDUCATION,7500,11.49,0,0.11,3,N
8390,24,57600,MORTGAGE,8,HOMEIMPROVEMENT,10500,6.62,0,0.18,3,N
8391,26,57600,MORTGAGE,10,MEDICAL,1800,12.42,0,0.03,3,N
8392,23,57600,MORTGAGE,,DEBTCONSOLIDATION,10000,6.03,0,0.17,4,N
8393,22,57600,OWN,6,VENTURE,6500,7.49,0,0.11,3,N
8394,22,57600,OWN,,EDUCATION,1500,5.99,0,0.03,3,N
8395,23,51600,MORTGAGE,1,PERSONAL,4800,10.99,1,0.09,3,N
8396,24,57600,MORTGAGE,,HOMEIMPROVEMENT,3300,5.42,0,0.06,4,N
8397,23,62844,RENT,7,HOMEIMPROVEMENT,7500,11.97,1,0.12,4,N
8398,22,57600,MORTGAGE,6,VENTURE,6000,10.74,0,0.1,3,N
8399,24,57600,MORTGAGE,9,VENTURE,6500,,0,0.11,2,N
8400,24,69996,RENT,5,VENTURE,7500,7.49,0,0.11,2,N
8401,23,64000,RENT,0,HOMEIMPROVEMENT,7500,13.55,1,0.12,3,N
8402,22,57600,MORTGAGE,1,PERSONAL,6000,10,0,0.1,2,N
8403,22,57600,MORTGAGE,2,DEBTCONSOLIDATION,4000,,0,0.07,2,Y
8404,23,57600,MORTGAGE,6,DEBTCONSOLIDATION,4000,5.42,0,0.07,2,N
8405,23,57600,MORTGAGE,7,PERSONAL,5000,5.79,0,0.09,3,N
8406,21,72000,RENT,1,EDUCATION,7500,13.22,0,0.1,3,N
8407,23,57600,MORTGAGE,7,DEBTCONSOLIDATION,4000,,0,0.07,3,N
8408,22,72000,RENT,3,EDUCATION,7500,11.41,0,0.1,3,N
8409,23,75000,RENT,8,EDUCATION,7500,13.48,0,0.1,3,Y
8410,23,75000,RENT,4,EDUCATION,7500,11.83,0,0.1,2,N
8411,25,57600,MORTGAGE,4,PERSONAL,7000,7.88,0,0.12,3,N
8412,23,57600,MORTGAGE,7,EDUCATION,10000,13.11,0,0.17,3,N
8413,25,58650,RENT,5,MEDICAL,7500,15.37,1,0.11,4,N
8414,24,79992,RENT,0,DEBTCONSOLIDATION,7500,10.71,0,0.09,4,N
8415,23,57600,MORTGAGE,0,VENTURE,1000,,0,0.02,2,N
8416,23,57664,MORTGAGE,4,EDUCATION,10000,6.62,0,0.17,4,N
8417,25,74004,RENT,2,DEBTCONSOLIDATION,7500,12.61,1,0.1,4,Y
8418,23,57700,MORTGAGE,7,PERSONAL,3500,10.65,0,0.06,4,N
8419,21,57700,MORTGAGE,5,VENTURE,13500,9.91,0,0.23,2,N
8420,25,57700,MORTGAGE,9,HOMEIMPROVEMENT,9000,,0,0.16,3,N
8421,22,76500,RENT,0,HOMEIMPROVEMENT,7500,13.24,1,0.1,4,Y
8422,23,57738,MORTGAGE,7,EDUCATION,7000,7.14,0,0.12,4,N
8423,23,57744,MORTGAGE,7,PERSONAL,2500,10.37,0,0.04,2,N
8424,23,87000,RENT,1,DEBTCONSOLIDATION,7500,10.33,0,0.09,2,N
8425,23,90000,RENT,5,VENTURE,7500,15.58,0,0.08,3,Y
8426,22,66300,RENT,3,MEDICAL,7500,14.96,1,0.1,2,N
8427,23,90000,RENT,7,EDUCATION,7500,11.03,0,0.08,4,N
8428,23,57850,MORTGAGE,8,EDUCATION,4000,10.99,0,0.07,2,N
8429,22,57860,MORTGAGE,1,EDUCATION,20000,11.41,0,0.35,3,N
8430,22,57900,MORTGAGE,3,EDUCATION,4850,8.49,0,0.08,2,N
8431,24,79500,RENT,2,VENTURE,7500,16.89,1,0.09,4,N
8432,22,57996,MORTGAGE,4,VENTURE,21250,6.91,0,0.37,4,N
8433,24,100300,RENT,3,MEDICAL,7500,11.49,0,0.07,4,N
8434,23,57996,MORTGAGE,5,EDUCATION,8800,7.51,0,0.15,2,N
8435,23,115275,RENT,7,DEBTCONSOLIDATION,7500,11.28,0,0.07,4,Y
8436,26,116600,RENT,2,HOMEIMPROVEMENT,7500,11.59,0,0.06,3,Y
8437,23,116700,RENT,2,EDUCATION,7500,,0,0.06,4,N
8438,22,57996,MORTGAGE,2,VENTURE,2500,12.53,0,0.04,3,N
8439,26,108000,RENT,2,DEBTCONSOLIDATION,7500,16.77,1,0.07,3,Y
8440,24,57996,MORTGAGE,5,HOMEIMPROVEMENT,2400,11.89,0,0.04,4,N
8441,25,125000,RENT,3,HOMEIMPROVEMENT,7500,12.69,0,0.06,4,N
8442,26,51996,MORTGAGE,2,MEDICAL,6500,15.68,1,0.13,4,N
8443,23,57996,MORTGAGE,7,DEBTCONSOLIDATION,7200,,0,0.12,2,N
8444,26,230000,RENT,0,EDUCATION,7500,8,0,0.03,2,N
8445,26,58000,MORTGAGE,5,MEDICAL,31300,11.71,0,0.54,3,N
8446,26,50000,RENT,3,EDUCATION,7525,11.49,0,0.15,2,N
8447,24,20400,RENT,3,VENTURE,7550,14.79,1,0.37,4,N
8448,25,58000,MORTGAGE,7,DEBTCONSOLIDATION,7200,11.71,0,0.12,3,N
8449,24,58000,MORTGAGE,8,DEBTCONSOLIDATION,15700,7.9,0,0.27,3,N
8450,24,58000,MORTGAGE,3,EDUCATION,11000,16.77,0,0.19,4,N
8451,22,70000,RENT,4,VENTURE,7550,7.51,0,0.11,2,N
8452,26,56950,RENT,10,MEDICAL,7550,9.99,1,0.11,3,N
8453,24,58000,MORTGAGE,3,PERSONAL,15000,,0,0.26,4,N
8454,25,54000,RENT,7,HOMEIMPROVEMENT,7575,6.99,0,0.14,4,N
8455,22,58000,OWN,6,MEDICAL,20000,11.99,0,0.34,4,N
8456,26,58000,MORTGAGE,0,VENTURE,11600,11.99,0,0.2,3,N
8457,22,52000,MORTGAGE,6,DEBTCONSOLIDATION,14825,15.62,1,0.29,3,N
8458,25,41412,RENT,,MEDICAL,7600,11.12,0,0.18,3,N
8459,25,39000,RENT,3,MEDICAL,7600,12.84,1,0.19,3,N
8460,22,49000,RENT,0,EDUCATION,7600,15.62,1,0.16,4,N
8461,25,60000,RENT,1,HOMEIMPROVEMENT,7600,12.21,0,0.13,4,N
8462,26,67000,RENT,2,VENTURE,7600,10,0,0.11,4,N
8463,24,58000,MORTGAGE,5,DEBTCONSOLIDATION,7000,6.99,0,0.12,4,N
8464,25,61680,RENT,1,VENTURE,7600,13.23,1,0.12,4,N
8465,26,58000,MORTGAGE,5,PERSONAL,10000,,0,0.17,4,N
8466,24,58000,MORTGAGE,3,HOMEIMPROVEMENT,6000,5.42,0,0.1,4,N
8467,24,58000,MORTGAGE,8,DEBTCONSOLIDATION,3000,5.42,0,0.05,4,N
8468,21,58000,MORTGAGE,3,EDUCATION,4500,6.92,0,0.08,4,N
8469,24,76554,RENT,8,HOMEIMPROVEMENT,7600,12.61,0,0.1,2,N
8470,23,57000,RENT,5,VENTURE,7650,11.71,0,0.13,4,N
8471,26,58000,MORTGAGE,2,PERSONAL,3000,6.92,0,0.05,4,N
8472,25,65000,RENT,6,PERSONAL,7675,15.33,0,0.12,3,Y
8473,22,23400,RENT,,EDUCATION,7700,5.99,1,0.33,2,N
8474,24,52000,MORTGAGE,8,EDUCATION,5000,15.28,1,0.1,4,N
8475,25,24000,RENT,6,PERSONAL,7700,8.9,1,0.32,3,N
8476,24,58000,MORTGAGE,8,EDUCATION,8000,13.43,0,0.14,4,N
8477,22,58000,MORTGAGE,1,VENTURE,4000,7.29,0,0.07,3,N
8478,23,29772,RENT,3,PERSONAL,7700,16.77,1,0.26,4,Y
8479,22,58000,OWN,6,EDUCATION,10000,14.83,0,0.17,2,N
8480,22,58000,MORTGAGE,4,MEDICAL,11050,6.54,0,0.19,4,N
8481,25,58000,MORTGAGE,9,MEDICAL,8500,7.14,0,0.15,3,N
8482,24,96408,RENT,1,EDUCATION,7700,12.53,0,0.08,4,Y
8483,22,19680,RENT,2,EDUCATION,7750,14.83,1,0.39,3,Y
8484,22,23000,RENT,2,EDUCATION,7750,,1,0.34,4,Y
8485,24,24000,RENT,0,HOMEIMPROVEMENT,7750,17.27,1,0.32,3,N
8486,23,58000,MORTGAGE,8,VENTURE,8000,13.61,0,0.14,3,Y
8487,26,24000,RENT,1,DEBTCONSOLIDATION,7750,14.35,1,0.32,3,N
8488,23,58000,OWN,4,MEDICAL,6400,13.48,0,0.11,3,Y
8489,21,26000,RENT,2,MEDICAL,7750,16.7,1,0.3,2,Y
8490,25,58000,MORTGAGE,8,HOMEIMPROVEMENT,17500,13.11,0,0.3,4,Y
8491,21,26000,RENT,4,EDUCATION,7750,13.16,0,0.3,3,Y
8492,23,58000,OWN,4,MEDICAL,15000,10.25,0,0.26,3,N
8493,26,58000,MORTGAGE,10,VENTURE,5000,10.62,0,0.09,2,N
8494,23,58000,MORTGAGE,3,DEBTCONSOLIDATION,5000,7.14,0,0.09,2,N
8495,26,29760,RENT,6,MEDICAL,7750,9.62,0,0.26,4,N
8496,24,30000,RENT,6,EDUCATION,7750,,0,0.26,2,Y
8497,24,33000,RENT,2,VENTURE,7750,,1,0.23,2,N
8498,23,29000,RENT,6,MEDICAL,7750,14.59,1,0.27,3,Y
8499,23,58000,MORTGAGE,0,EDUCATION,9600,7.51,0,0.17,3,N
8500,25,58000,MORTGAGE,9,MEDICAL,10400,12.18,0,0.18,2,N
8501,22,52000,MORTGAGE,6,VENTURE,6000,,1,0.12,3,Y
8502,23,52000,MORTGAGE,7,PERSONAL,5000,11.48,1,0.1,2,N
8503,22,48000,RENT,1,PERSONAL,7750,7.74,0,0.16,2,N
8504,25,49000,RENT,2,MEDICAL,7750,9.63,0,0.16,4,N
8505,25,100000,RENT,9,PERSONAL,7750,9.99,1,0.08,4,N
8506,24,58000,MORTGAGE,6,DEBTCONSOLIDATION,2200,7.4,0,0.04,3,N
8507,22,33000,RENT,5,DEBTCONSOLIDATION,7800,10.99,0,0.24,3,N
8508,24,58000,MORTGAGE,0,HOMEIMPROVEMENT,3500,7.68,0,0.06,2,N
8509,23,33000,RENT,0,PERSONAL,7800,10.95,1,0.24,2,N
8510,24,33600,RENT,1,PERSONAL,7800,16.49,1,0.23,4,N
8511,25,58000,MORTGAGE,4,MEDICAL,17000,10.95,0,0.29,4,N
8512,22,58000,OWN,5,EDUCATION,4500,13.16,0,0.08,2,N
8513,21,34000,RENT,5,DEBTCONSOLIDATION,7800,13.79,1,0.23,2,N
8514,26,36000,RENT,3,VENTURE,7800,14.27,0,0.22,2,N
8515,23,58000,OTHER,0,VENTURE,16000,12.21,0,0.28,4,N
8516,22,58000,OTHER,3,DEBTCONSOLIDATION,15000,13.79,0,0.26,4,Y
8517,26,38000,RENT,6,VENTURE,7800,12.53,0,0.21,4,N
8518,26,58000,MORTGAGE,5,MEDICAL,12000,13.16,0,0.21,4,Y
8519,24,40000,RENT,1,MEDICAL,7800,,0,0.2,2,N
8520,25,58000,MORTGAGE,2,PERSONAL,2750,12.86,0,0.05,4,Y
8521,25,58000,MORTGAGE,5,HOMEIMPROVEMENT,10000,13.24,0,0.17,4,N
8522,22,52000,MORTGAGE,6,EDUCATION,10000,13.87,1,0.19,2,Y
8523,25,43000,RENT,2,VENTURE,7800,7.14,0,0.18,3,N
8524,25,58000,MORTGAGE,5,EDUCATION,3150,6.17,0,0.05,4,N
8525,26,43000,RENT,5,MEDICAL,7800,7.88,0,0.18,2,N
8526,23,43955,RENT,7,EDUCATION,7800,15.62,0,0.18,3,N
8527,23,45000,RENT,0,DEBTCONSOLIDATION,7800,12.69,0,0.17,4,N
8528,24,45000,RENT,3,PERSONAL,7800,7.51,0,0.17,3,N
8529,24,54000,RENT,2,DEBTCONSOLIDATION,7800,7.9,0,0.14,4,N
8530,26,58125,MORTGAGE,10,VENTURE,6000,10.25,0,0.1,2,N
8531,24,49000,RENT,2,VENTURE,7800,15.62,1,0.16,2,N
8532,25,59000,RENT,2,VENTURE,7800,12.21,0,0.13,2,N
8533,22,60000,RENT,6,VENTURE,7800,15.21,0,0.13,4,N
8534,22,58200,MORTGAGE,1,EDUCATION,10000,12.53,0,0.17,2,N
8535,23,58200,MORTGAGE,2,DEBTCONSOLIDATION,13000,,0,0.22,2,N
8536,23,59004,RENT,1,DEBTCONSOLIDATION,7800,15.99,1,0.13,3,Y
8537,26,78000,RENT,6,VENTURE,7800,16.77,0,0.1,3,N
8538,23,80000,RENT,2,VENTURE,7800,9.99,0,0.1,2,N
8539,26,85757,RENT,0,MEDICAL,7800,11.83,0,0.09,3,N
8540,21,100000,RENT,1,DEBTCONSOLIDATION,7800,7.88,0,0.08,2,N
8541,24,26000,RENT,3,MEDICAL,7850,9.96,0,0.3,2,N
8542,22,32000,RENT,0,PERSONAL,7875,14.91,1,0.25,2,N
8543,23,58500,MORTGAGE,6,MEDICAL,4000,8,0,0.07,2,N
8544,25,58560,MORTGAGE,9,DEBTCONSOLIDATION,5000,10.59,0,0.09,4,N
8545,23,58560,MORTGAGE,7,MEDICAL,8000,12.21,0,0.14,3,N
8546,23,58600,MORTGAGE,6,PERSONAL,7800,7.9,0,0.13,4,N
8547,22,28000,RENT,7,VENTURE,7900,9.99,0,0.28,2,N
8548,22,58608,MORTGAGE,6,EDUCATION,12000,6.03,0,0.2,4,N
8549,22,52650,MORTGAGE,1,DEBTCONSOLIDATION,19200,17.26,1,0.36,4,N
8550,23,30000,RENT,4,DEBTCONSOLIDATION,7925,15.27,0,0.26,4,Y
8551,26,52704,MORTGAGE,8,HOMEIMPROVEMENT,3000,10.95,1,0.06,4,N
8552,25,58750,MORTGAGE,6,HOMEIMPROVEMENT,6000,15.33,0,0.1,3,Y
8553,21,50700,RENT,5,VENTURE,7950,10.99,0,0.16,3,N
8554,22,58800,MORTGAGE,6,EDUCATION,5100,10.99,0,0.09,4,N
8555,22,14400,RENT,3,HOMEIMPROVEMENT,8000,9.99,1,0.56,4,N
8556,21,15500,RENT,3,HOMEIMPROVEMENT,8000,7.51,1,0.52,4,N
8557,24,16000,RENT,0,HOMEIMPROVEMENT,8000,13.57,1,0.5,2,N
8558,21,58800,MORTGAGE,5,EDUCATION,25000,14.09,0,0.43,2,N
8559,22,19200,RENT,4,HOMEIMPROVEMENT,8000,16.29,1,0.42,3,Y
8560,22,58896,MORTGAGE,6,PERSONAL,9500,6.76,0,0.16,3,N
8561,24,19200,RENT,1,HOMEIMPROVEMENT,8000,13.61,1,0.42,3,Y
8562,26,58900,MORTGAGE,8,PERSONAL,6400,8.63,0,0.11,3,N
8563,22,19800,RENT,4,MEDICAL,8000,,1,0.4,4,N
8564,21,58951,MORTGAGE,5,MEDICAL,3000,7.51,0,0.05,4,N
8565,24,20000,RENT,5,EDUCATION,8000,10.99,1,0.4,4,N
8566,21,20000,RENT,4,MEDICAL,8000,12.21,1,0.4,4,N
8567,22,59000,MORTGAGE,5,MEDICAL,6000,,0,0.1,2,N
8568,26,59000,MORTGAGE,9,PERSONAL,6000,7.51,0,0.1,4,N
8569,24,20000,RENT,0,MEDICAL,8000,12.41,1,0.4,4,Y
8570,23,59000,MORTGAGE,7,PERSONAL,3600,7.51,0,0.06,2,N
8571,23,53000,MORTGAGE,6,DEBTCONSOLIDATION,6000,10.65,1,0.11,3,N
8572,25,59000,MORTGAGE,5,HOMEIMPROVEMENT,6000,6.99,0,0.1,3,N
8573,22,59000,MORTGAGE,6,EDUCATION,10000,10.99,0,0.17,4,N
8574,22,21000,RENT,7,EDUCATION,8000,16.77,1,0.38,2,Y
8575,23,59000,MORTGAGE,5,EDUCATION,13000,5.42,0,0.22,4,N
8576,23,59000,MORTGAGE,7,VENTURE,2000,5.42,0,0.03,2,N
8577,26,59000,MORTGAGE,,VENTURE,7800,6.99,0,0.13,2,N
8578,22,59000,MORTGAGE,1,MEDICAL,15000,5.99,0,0.25,3,N
8579,25,53000,MORTGAGE,9,MEDICAL,10625,,1,0.2,4,N
8580,22,59000,MORTGAGE,6,DEBTCONSOLIDATION,6400,,0,0.11,4,N
8581,22,21600,RENT,3,MEDICAL,8000,11.49,1,0.37,3,N
8582,24,53000,MORTGAGE,6,MEDICAL,5000,15.62,1,0.09,4,N
8583,23,59000,MORTGAGE,7,EDUCATION,9000,8.49,0,0.15,3,N
8584,21,53000,MORTGAGE,4,PERSONAL,14400,7.49,1,0.27,2,N
8585,25,21996,RENT,3,HOMEIMPROVEMENT,8000,13.98,1,0.36,2,Y
8586,24,22100,RENT,4,EDUCATION,8000,13.23,1,0.36,2,N
8587,22,59000,MORTGAGE,1,EDUCATION,13375,6.92,0,0.23,4,N
8588,22,53000,MORTGAGE,6,EDUCATION,25000,13.8,1,0.47,3,N
8589,24,23000,RENT,0,HOMEIMPROVEMENT,8000,13.49,1,0.35,4,N
8590,25,23000,RENT,,HOMEIMPROVEMENT,8000,14.46,1,0.35,2,Y
8591,23,23148,RENT,0,DEBTCONSOLIDATION,8000,,1,0.35,4,N
8592,22,23400,RENT,2,MEDICAL,8000,8.59,1,0.34,2,N
8593,22,59000,MORTGAGE,4,EDUCATION,20000,6.91,0,0.34,4,N
8594,22,24000,RENT,0,EDUCATION,8000,,1,0.33,2,N
8595,24,59000,MORTGAGE,5,PERSONAL,8000,6.54,0,0.14,4,N
8596,25,59000,OWN,6,HOMEIMPROVEMENT,5000,6.17,0,0.08,2,N
8597,23,24000,RENT,7,PERSONAL,8000,7.29,1,0.33,2,N
8598,21,59000,MORTGAGE,5,PERSONAL,5600,11.49,0,0.09,4,N
8599,25,59000,MORTGAGE,7,EDUCATION,25000,10.62,0,0.42,3,N
8600,26,59000,MORTGAGE,4,EDUCATION,3500,10.99,0,0.06,2,N
8601,26,25000,RENT,1,MEDICAL,8000,11.71,1,0.32,4,N
8602,25,25000,RENT,1,HOMEIMPROVEMENT,8000,12.42,1,0.32,3,N
8603,22,25000,RENT,4,VENTURE,8000,10.74,1,0.32,4,N
8604,23,59000,MORTGAGE,0,EDUCATION,21600,11.89,0,0.37,2,N
8605,23,25000,RENT,6,PERSONAL,8000,13.61,1,0.32,4,Y
8606,22,25000,RENT,6,EDUCATION,8000,11.36,1,0.32,2,N
8607,26,59000,MORTGAGE,7,HOMEIMPROVEMENT,500,9.76,0,0.01,2,N
8608,25,59000,MORTGAGE,6,MEDICAL,5100,8.32,0,0.09,3,N
8609,23,59004,OWN,3,VENTURE,4000,6.99,0,0.07,3,N
8610,23,25200,RENT,1,DEBTCONSOLIDATION,8000,12.73,1,0.32,4,N
8611,26,59020,MORTGAGE,10,PERSONAL,7000,10,0,0.12,2,N
8612,22,26000,RENT,0,EDUCATION,8000,11.99,1,0.31,4,N
8613,25,26000,RENT,4,MEDICAL,8000,12.87,1,0.31,4,N
8614,24,27000,RENT,3,VENTURE,8000,8.9,0,0.3,4,N
8615,26,27000,RENT,0,VENTURE,8000,11.11,0,0.3,4,N
8616,21,27024,RENT,4,EDUCATION,8000,8.49,0,0.3,3,N
8617,23,27996,RENT,0,HOMEIMPROVEMENT,8000,17.58,1,0.29,4,Y
8618,24,59393,MORTGAGE,4,DEBTCONSOLIDATION,2400,12.69,0,0.04,4,N
8619,25,59400,MORTGAGE,9,EDUCATION,18500,12.73,0,0.31,2,N
8620,25,59436,MORTGAGE,1,DEBTCONSOLIDATION,7500,6.76,0,0.13,3,N
8621,25,28000,RENT,3,DEBTCONSOLIDATION,8000,14.65,0,0.29,4,Y
8622,26,59500,MORTGAGE,9,VENTURE,12000,6.62,0,0.2,3,N
8623,24,59500,MORTGAGE,0,EDUCATION,4200,10.59,0,0.07,2,N
8624,26,59500,MORTGAGE,8,PERSONAL,5100,10.37,0,0.09,4,N
8625,21,28000,RENT,0,DEBTCONSOLIDATION,8000,7.51,0,0.29,4,N
8626,21,28000,RENT,3,EDUCATION,8000,10.99,1,0.29,2,N
8627,23,28000,RENT,8,DEBTCONSOLIDATION,8000,7.74,0,0.29,4,N
8628,24,28000,RENT,9,DEBTCONSOLIDATION,8000,12.84,0,0.29,4,N
8629,22,59600,MORTGAGE,6,PERSONAL,6000,5.42,0,0.1,3,N
8630,25,59650,MORTGAGE,9,PERSONAL,10000,13.61,0,0.17,2,Y
8631,24,28590,RENT,7,MEDICAL,8000,15.65,0,0.28,2,Y
8632,26,59700,MORTGAGE,5,VENTURE,15000,10.99,0,0.25,4,N
8633,26,59760,MORTGAGE,,HOMEIMPROVEMENT,6000,9.99,0,0.1,2,N
8634,22,53774,MORTGAGE,6,DEBTCONSOLIDATION,8600,19.42,1,0.16,2,N
8635,22,28800,RENT,6,EDUCATION,8000,11.49,0,0.28,2,N
8636,25,59796,MORTGAGE,4,HOMEIMPROVEMENT,7000,9.63,0,0.12,2,N
8637,23,59800,MORTGAGE,7,VENTURE,15000,15.96,0,0.25,3,Y
8638,22,28800,RENT,0,MEDICAL,8000,13.72,0,0.28,2,Y
8639,26,53826,MORTGAGE,10,VENTURE,8500,14.79,1,0.16,3,N
8640,24,28800,RENT,5,MEDICAL,8000,,0,0.28,2,N
8641,23,59928,OWN,7,EDUCATION,18000,6.91,0,0.3,3,N
8642,23,53950,MORTGAGE,8,EDUCATION,15000,16.63,1,0.28,2,Y
8643,22,59959,MORTGAGE,4,EDUCATION,6000,,0,0.1,3,N
8644,26,28800,RENT,5,EDUCATION,8000,,0,0.28,3,Y
8645,21,28800,RENT,5,MEDICAL,8000,9.88,0,0.28,2,N
8646,23,30000,RENT,2,EDUCATION,8000,12.42,0,0.27,2,N
8647,26,30000,RENT,0,EDUCATION,8000,9.91,1,0.27,2,N
8648,24,30000,RENT,3,MEDICAL,8000,,0,0.27,2,Y
8649,23,30000,RENT,0,MEDICAL,8000,13.49,0,0.27,2,Y
8650,22,30000,RENT,6,MEDICAL,8000,5.42,0,0.27,4,N
8651,26,54000,MORTGAGE,10,HOMEIMPROVEMENT,3600,12.69,1,0.07,4,N
8652,26,30000,RENT,5,PERSONAL,8000,12.99,0,0.27,2,N
8653,23,60000,MORTGAGE,5,DEBTCONSOLIDATION,10000,11.71,0,0.17,4,N
8654,22,30000,RENT,,VENTURE,8000,,1,0.27,3,N
8655,26,60000,MORTGAGE,9,PERSONAL,7200,13.49,0,0.12,2,N
8656,25,30000,RENT,6,DEBTCONSOLIDATION,8000,10.74,0,0.27,3,N
8657,26,30000,RENT,1,MEDICAL,8000,10,0,0.27,3,N
8658,24,30000,RENT,8,PERSONAL,8000,9.25,0,0.27,2,N
8659,26,30000,RENT,3,EDUCATION,8000,12.61,0,0.27,4,Y
